timestamp,Q,I,F
36877.0,114.1,332.9,131328
36896.0,-61.7,260.7,4104
36916.0,115.3,334.2,131328
36935.0,-62.4,260.4,4104
36955.0,112.8,332.1,131328
36974.0,-62.8,261.7,4104
36994.0,115.9,334.4,131328
37013.0,-61.6,261.3,4104
37033.0,113.9,336.2,131328
37052.0,-63.2,261.1,4104
37072.0,115.9,334.3,131328
37091.0,-63.4,261.5,4104
37111.0,119.6,338.9,131328
37130.0,-63.3,261.1,4104
37150.0,112.4,332.1,131328
37169.0,-62.8,260.9,4104
37189.0,114.2,333.6,131328
37208.0,-62.2,260.5,4104
37228.0,113.1,333.4,131328
37247.0,-63.5,260.7,4104
37267.0,116.1,334.6,131328
37286.0,-62.6,260.3,4104
37306.0,115.1,335.0,131328
37325.0,-62.0,261.3,4104
37345.0,113.0,334.2,131328
37364.0,-62.2,261.0,4104
37384.0,116.7,337.9,131328
37403.0,-63.4,261.2,4104
37423.0,119.2,336.7,131328
37442.0,-63.1,260.7,4104
37461.0,120.7,337.7,131328
37481.0,-63.0,259.8,4104
37500.0,114.2,337.0,131328
37520.0,-63.8,260.5,4104
37539.0,119.5,337.3,131328
37559.0,-64.1,260.0,4104
37578.0,114.6,333.8,131328
37598.0,-63.4,260.3,4104
37617.0,113.0,332.7,131328
37637.0,-63.0,261.0,4104
37656.0,119.9,337.6,131328
37676.0,-63.5,259.7,4104
37695.0,120.4,338.0,131328
37715.0,-63.1,260.8,4104
37734.0,120.2,336.7,131328
37754.0,-62.4,260.6,4104
37773.0,120.6,336.5,131328
37793.0,-63.8,261.0,4104
37812.0,113.3,335.9,131328
37832.0,-63.3,260.3,4104
37851.0,120.4,336.0,131328
37871.0,-62.7,259.7,4104
37890.0,115.3,334.1,131328
37910.0,-63.0,260.6,4104
37929.0,113.4,335.2,131328
37949.0,-63.2,260.4,4104
37968.0,120.1,336.6,131328
37988.0,-61.0,259.2,4104
38007.0,115.6,334.6,131328
38027.0,-62.6,259.4,4104
38046.0,118.4,337.8,131328
38066.0,-63.6,259.5,4104
38085.0,112.0,332.7,131328
38105.0,-63.0,259.4,4104
38124.0,115.1,334.0,131328
38144.0,-63.1,258.6,4104
38163.0,113.7,334.8,131328
38183.0,-62.8,258.9,4104
38202.0,114.4,333.8,131328
38222.0,-64.6,259.5,4104
38241.0,113.7,333.6,131328
38261.0,-64.6,259.6,4104
38280.0,113.4,334.2,131328
38300.0,-64.2,260.2,4104
38319.0,113.7,336.4,131328
38339.0,-61.6,261.1,4104
38358.0,115.9,336.1,131328
38378.0,-61.7,263.1,4104
38397.0,113.3,334.3,131328
38417.0,-62.4,264.2,4104
38436.0,114.1,333.9,131328
38456.0,-62.0,264.8,4104
38475.0,122.0,341.1,131328
38495.0,-61.1,265.6,4104
38514.0,116.5,337.5,131328
38534.0,-61.1,268.8,4104
38553.0,122.7,340.9,131328
38573.0,-62.3,269.7,4104
38592.0,116.1,337.8,131328
38612.0,-62.1,269.8,4104
38631.0,116.8,341.3,131328
38651.0,-63.2,271.9,4104
38670.0,119.1,340.7,131328
38690.0,-62.4,274.7,4104
38709.0,123.8,344.2,131328
38729.0,-61.0,273.9,4104
38748.0,119.2,341.9,131328
38768.0,-62.0,275.1,4104
38787.0,118.2,342.8,131328
38807.0,-61.3,277.2,4104
38826.0,124.5,346.6,131328
38846.0,-62.4,279.6,4104
38865.0,118.3,345.4,131328
38884.0,-60.5,281.3,4104
38904.0,125.6,348.7,131328
38923.0,-61.5,282.1,4104
38943.0,120.3,346.0,131328
38962.0,-61.6,285.4,4104
38982.0,126.3,350.2,131328
39001.0,-61.4,285.1,4104
39021.0,128.4,352.3,131328
39040.0,-60.8,288.0,4104
39060.0,128.1,352.4,131328
39079.0,-60.3,289.7,4104
39099.0,128.4,354.4,131328
39118.0,-62.0,291.9,4104
39138.0,129.0,356.6,131328
39157.0,-61.6,291.9,4104
39177.0,130.1,355.2,131328
39196.0,-61.2,292.7,4104
39216.0,129.3,355.2,131328
39235.0,-60.2,294.2,4104
39255.0,124.7,353.4,131328
39274.0,-61.1,296.4,4104
39294.0,131.2,357.2,131328
39313.0,-62.0,295.8,4104
39333.0,125.4,358.2,131328
39352.0,-61.4,299.2,4104
39372.0,125.1,359.1,131328
39391.0,-61.7,300.5,4104
39411.0,124.9,356.3,131328
39430.0,-61.4,303.5,4104
39450.0,132.9,362.3,131328
39469.0,-61.9,305.4,4104
39489.0,126.1,360.5,131328
39508.0,-62.2,306.6,4104
39528.0,133.9,363.7,131328
39547.0,-61.4,307.4,4104
39567.0,133.9,365.9,131328
39586.0,-61.4,309.7,4104
39606.0,133.0,366.0,131328
39625.0,-63.6,310.6,4104
39645.0,127.8,364.0,131328
39664.0,-61.5,313.3,4104
39684.0,130.6,365.2,131328
39703.0,-61.0,313.8,4104
39723.0,129.3,368.6,131328
39742.0,-62.2,314.8,4104
39762.0,131.6,366.0,131328
39781.0,-62.1,315.8,4104
39801.0,135.9,371.9,131328
39820.0,-61.3,316.6,4104
39840.0,135.9,369.7,131328
39859.0,-62.7,315.0,4104
39879.0,135.4,368.3,131328
39898.0,-63.1,314.0,4104
39918.0,135.1,368.5,131328
39937.0,-60.8,312.6,4104
39957.0,135.5,366.4,131328
39976.0,-63.4,310.8,4104
39996.0,129.2,364.6,131328
40015.0,-60.3,309.9,4104
40035.0,134.1,364.7,131328
40054.0,-61.0,308.9,4104
40074.0,133.6,365.3,131328
40093.0,-62.1,307.5,4104
40113.0,126.6,362.4,131328
40132.0,-61.0,305.7,4104
40152.0,127.7,363.4,131328
40171.0,-60.3,305.1,4104
40191.0,130.2,364.0,131328
40210.0,-60.5,303.7,4104
40230.0,133.0,361.5,131328
40249.0,-61.4,303.0,4104
40269.0,127.6,358.1,131328
40288.0,-61.6,301.1,4104
40307.0,125.3,356.3,131328
40327.0,-62.0,300.3,4104
40346.0,131.2,359.5,131328
40366.0,-61.6,298.4,4104
40385.0,130.8,359.7,131328
40405.0,-62.0,297.4,4104
40424.0,127.1,357.7,131328
40444.0,-61.4,297.0,4104
40463.0,124.5,353.5,131328
40483.0,-61.2,294.9,4104
40502.0,124.7,356.1,131328
40522.0,-61.2,294.1,4104
40541.0,125.5,356.4,131328
40561.0,-61.4,293.1,4104
40580.0,128.1,353.8,131328
40600.0,-61.8,291.4,4104
40619.0,129.1,354.0,131328
40639.0,-61.4,289.0,4104
40658.0,125.1,353.4,131328
40678.0,-61.6,288.5,4104
40697.0,120.8,351.1,131328
40717.0,-60.8,286.0,4104
40736.0,122.2,348.3,131328
40756.0,-61.0,285.9,4104
40775.0,127.5,351.5,131328
40795.0,-61.7,286.0,4104
40814.0,127.3,349.1,131328
40834.0,-61.3,284.9,4104
40853.0,121.0,348.6,131328
40873.0,-62.0,283.8,4104
40892.0,118.9,346.3,131328
40912.0,-62.0,282.5,4104
40931.0,119.1,345.7,131328
40951.0,-61.0,281.3,4104
40970.0,122.8,346.2,131328
40990.0,-61.2,279.9,4104
41009.0,119.2,344.2,131328
41029.0,-61.6,279.4,4104
41048.0,125.1,346.3,131328
41068.0,-61.2,278.9,4104
41087.0,120.0,343.4,131328
41107.0,-62.6,278.1,4104
41126.0,123.8,347.2,131328
41146.0,-62.0,277.2,4104
41165.0,118.1,341.7,131328
41185.0,-61.2,275.8,4104
41204.0,125.1,345.0,131328
41224.0,-61.2,275.8,4104
41243.0,118.1,343.9,131328
41263.0,-62.6,274.7,4104
41282.0,123.7,344.0,131328
41302.0,-61.2,274.1,4104
41321.0,115.9,339.1,131328
41341.0,-61.7,272.6,4104
41360.0,124.8,344.8,131328
41380.0,-62.4,272.5,4104
41399.0,123.8,343.8,131328
41419.0,-61.2,271.5,4104
41438.0,123.5,343.3,131328
41458.0,-62.4,271.1,4104
41477.0,115.7,337.8,131328
41497.0,-62.2,269.9,4104
41516.0,121.5,342.6,131328
41536.0,-62.0,269.9,4104
41555.0,115.4,339.1,131328
41575.0,-63.0,269.2,4104
41594.0,123.2,342.6,131328
41614.0,-61.7,268.9,4104
41633.0,122.8,341.1,131328
41653.0,-61.9,267.6,4104
41672.0,117.8,341.4,131328
41692.0,-62.1,268.2,4104
41711.0,119.3,342.3,131328
41730.0,-60.2,267.4,4104
41750.0,122.1,340.5,131328
41769.0,-62.4,266.2,4104
41789.0,116.1,336.1,131328
41808.0,-61.8,267.3,4104
41828.0,115.4,336.1,131328
41847.0,-62.0,265.9,4104
41867.0,116.8,336.9,131328
41886.0,-62.3,265.6,4104
41906.0,122.1,341.1,131328
41925.0,-60.8,265.0,4104
41945.0,115.5,339.3,131328
41964.0,-61.6,266.2,4104
41984.0,122.0,339.8,131328
42003.0,-61.5,265.8,4104
42023.0,121.1,339.0,131328
42042.0,-63.0,264.3,4104
42062.0,116.6,336.0,131328
42081.0,-62.5,265.3,4104
42101.0,122.4,339.8,131328
42120.0,-61.8,264.2,4104
42140.0,122.2,339.9,131328
42159.0,-63.6,264.2,4104
42179.0,118.3,337.2,131328
42198.0,-61.4,262.8,4104
42218.0,114.3,336.6,131328
42237.0,-62.1,262.4,4104
42257.0,116.9,336.4,131328
42276.0,-63.7,262.8,4104
42296.0,113.4,335.2,131328
42315.0,-62.1,262.9,4104
42335.0,120.8,338.0,131328
42354.0,-62.4,262.7,4104
42374.0,120.2,339.4,131328
42393.0,-63.5,261.6,4104
42413.0,114.7,337.6,131328
42432.0,-63.1,261.2,4104
42452.0,115.8,334.7,131328
42471.0,-62.8,262.5,4104
42491.0,121.6,337.6,131328
42510.0,-63.2,262.3,4104
42530.0,115.1,334.0,131328
42549.0,-63.1,261.9,4104
42569.0,121.0,339.4,131328
42588.0,-62.5,261.4,4104
42608.0,116.3,338.8,131328
42627.0,-62.4,262.3,4104
42647.0,121.8,338.1,131328
42666.0,-60.9,262.9,4104
42686.0,114.7,337.6,131328
42705.0,-62.3,263.7,4104
42725.0,122.3,338.5,131328
42744.0,-62.0,263.7,4104
42764.0,120.1,338.7,131328
42783.0,-63.4,265.4,4104
42803.0,114.1,336.3,131328
42822.0,-61.4,267.0,4104
42842.0,117.5,338.0,131328
42861.0,-62.0,266.7,4104
42881.0,121.7,340.3,131328
42900.0,-61.8,267.3,4104
42920.0,120.1,339.4,131328
42939.0,-61.9,268.4,4104
42959.0,117.0,341.5,131328
42978.0,-61.4,270.0,4104
42998.0,118.5,340.5,131328
43017.0,-62.9,271.3,4104
43037.0,115.7,338.1,131328
43056.0,-62.6,272.3,4104
43076.0,120.4,342.1,131328
43095.0,-62.6,272.4,4104
43115.0,118.1,344.0,131328
43134.0,-63.0,274.3,4104
43153.0,121.6,343.6,131328
43173.0,-61.3,274.5,4104
43192.0,124.1,346.2,131328
43212.0,-61.9,274.1,4104
43231.0,118.8,344.6,131328
43251.0,-62.9,275.4,4104
43270.0,124.5,344.8,131328
43290.0,-61.0,276.2,4104
43309.0,125.2,345.2,131328
43329.0,-60.9,278.0,4104
43348.0,125.1,345.8,131328
43368.0,-61.2,278.2,4104
43387.0,125.3,347.9,131328
43407.0,-61.8,278.6,4104
43426.0,122.6,344.8,131328
43446.0,-61.7,280.7,4104
43465.0,118.1,344.5,131328
43485.0,-61.4,281.9,4104
43504.0,126.3,347.9,131328
43524.0,-61.0,283.0,4104
43543.0,122.0,346.8,131328
43563.0,-60.9,284.6,4104
43582.0,126.7,350.6,131328
43602.0,-60.6,285.2,4104
43621.0,125.3,351.9,131328
43641.0,-61.3,286.1,4104
43660.0,121.0,351.3,131328
43680.0,-62.0,287.2,4104
43699.0,119.6,349.3,131328
43719.0,-62.0,288.9,4104
43738.0,122.2,352.2,131328
43758.0,-62.0,288.7,4104
43777.0,123.8,350.7,131328
43797.0,-61.1,291.3,4104
43816.0,125.8,352.8,131328
43836.0,-61.0,292.7,4104
43855.0,129.0,355.4,131328
43875.0,-63.0,294.1,4104
43894.0,129.6,358.5,131328
43914.0,-62.0,295.1,4104
43933.0,121.8,352.2,131328
43953.0,-62.4,296.6,4104
43972.0,123.2,355.5,131328
43992.0,-61.6,297.2,4104
44011.0,124.1,357.7,131328
44031.0,-62.2,299.0,4104
44050.0,123.8,353.9,131328
44070.0,-60.5,297.0,4104
44089.0,125.0,354.6,131328
44109.0,-62.0,298.2,4104
44128.0,125.8,357.7,131328
44148.0,-60.3,298.4,4104
44167.0,124.7,355.0,131328
44187.0,-61.8,299.9,4104
44206.0,127.7,357.2,131328
44226.0,-62.0,301.6,4104
44245.0,131.3,360.6,131328
44265.0,-60.1,301.3,4104
44284.0,126.1,356.8,131328
44304.0,-60.9,303.1,4104
44323.0,132.1,362.4,131328
44343.0,-61.1,303.9,4104
44362.0,132.8,361.9,131328
44382.0,-60.6,306.2,4104
44401.0,126.4,362.0,131328
44421.0,-60.6,305.6,4104
44440.0,131.4,362.5,131328
44460.0,-63.0,306.7,4104
44479.0,127.9,363.4,131328
44499.0,-62.3,307.8,4104
44518.0,128.3,360.8,131328
44538.0,-61.2,307.9,4104
44557.0,129.0,361.7,131328
44576.0,-61.6,308.8,4104
44596.0,126.5,361.9,131328
44615.0,-61.5,309.3,4104
44635.0,126.7,361.4,131328
44654.0,-61.0,309.7,4104
44674.0,127.8,365.2,131328
44693.0,-61.6,310.3,4104
44713.0,133.9,366.7,131328
44732.0,-61.6,309.5,4104
44752.0,133.7,365.7,131328
44771.0,-61.4,309.1,4104
44791.0,130.4,362.4,131328
44810.0,-61.0,309.7,4104
44830.0,134.3,364.6,131328
44849.0,-61.2,308.5,4104
44869.0,125.6,361.1,131328
44888.0,-62.7,306.8,4104
44908.0,126.6,359.5,131328
44927.0,-60.3,307.3,4104
44947.0,129.6,361.3,131328
44966.0,-61.6,306.4,4104
44986.0,126.1,358.0,131328
45005.0,-60.4,304.7,4104
45025.0,129.5,360.1,131328
45044.0,-59.9,306.1,4104
45064.0,127.1,361.6,131328
45083.0,-60.1,304.5,4104
45103.0,124.9,358.5,131328
45122.0,-61.1,305.3,4104
45142.0,126.4,357.9,131328
45161.0,-60.3,304.8,4104
45181.0,124.9,358.7,131328
45200.0,-60.9,304.0,4104
45220.0,126.8,361.6,131328
45239.0,-62.2,303.9,4104
45259.0,132.4,361.5,131328
45278.0,-59.7,301.8,4104
45298.0,128.0,360.9,131328
45317.0,-61.4,301.1,4104
45337.0,126.4,356.9,131328
45356.0,-60.7,300.2,4104
45376.0,124.9,358.6,131328
45395.0,-61.4,300.0,4104
45415.0,123.0,355.3,131328
45434.0,-61.5,299.7,4104
45454.0,122.7,355.0,131328
45473.0,-61.8,297.6,4104
45493.0,127.9,355.7,131328
45512.0,-61.4,296.6,4104
45532.0,130.2,356.9,131328
45551.0,-60.1,294.6,4104
45571.0,122.0,351.7,131328
45590.0,-62.7,294.1,4104
45610.0,122.6,353.4,131328
45629.0,-60.9,292.4,4104
45649.0,123.2,350.6,131328
45668.0,-60.2,291.0,4104
45688.0,128.8,353.5,131328
45707.0,-61.2,291.5,4104
45727.0,128.1,353.8,131328
45746.0,-60.7,288.7,4104
45766.0,124.3,349.6,131328
45785.0,-61.6,288.3,4104
45805.0,123.4,347.9,131328
45824.0,-61.6,286.9,4104
45844.0,121.8,350.4,131328
45863.0,-60.8,287.2,4104
45883.0,125.1,351.5,131328
45902.0,-60.2,284.8,4104
45922.0,119.9,345.3,131328
45941.0,-59.3,284.3,4104
45961.0,119.6,348.7,131328
45980.0,-61.4,284.5,4104
46000.0,119.4,344.6,131328
46019.0,-59.9,283.1,4104
46038.0,120.9,348.9,131328
46058.0,-61.4,282.2,4104
46077.0,121.2,345.5,131328
46097.0,-62.4,282.8,4104
46116.0,125.9,350.0,131328
46136.0,-62.0,281.3,4104
46155.0,117.6,343.0,131328
46175.0,-62.4,280.4,4104
46194.0,124.1,346.8,131328
46214.0,-60.8,280.1,4104
46233.0,125.4,348.1,131328
46253.0,-61.4,279.6,4104
46272.0,120.2,344.4,131328
46292.0,-61.6,278.7,4104
46311.0,117.3,342.8,131328
46331.0,-60.8,278.2,4104
46350.0,117.2,342.6,131328
