timestamp,Q,I,F
16573.0,-65.6,279.7,4104
16592.0,119.4,346.2,131328
16612.0,-63.0,281.2,4104
16631.0,122.2,347.8,131328
16651.0,-63.2,282.7,4104
16670.0,120.8,349.8,131328
16690.0,-62.7,283.5,4104
16709.0,121.4,350.7,131328
16729.0,-62.8,283.8,4104
16748.0,122.5,348.7,131328
16768.0,-63.6,283.7,4104
16787.0,121.5,351.3,131328
16807.0,-62.8,282.6,4104
16826.0,121.4,351.0,131328
16846.0,-63.7,281.7,4104
16865.0,122.0,348.0,131328
16884.0,-63.8,282.1,4104
16904.0,120.4,346.9,131328
16923.0,-64.4,280.5,4104
16943.0,120.4,346.0,131328
16962.0,-64.6,279.0,4104
16982.0,123.9,350.7,131328
17001.0,-64.4,278.4,4104
17021.0,119.1,347.3,131328
17040.0,-63.2,280.1,4104
17060.0,121.2,346.3,131328
17079.0,-61.4,280.3,4104
17099.0,121.0,350.4,131328
17118.0,-62.2,280.9,4104
17138.0,120.6,347.3,131328
17157.0,-63.7,282.9,4104
17177.0,120.4,348.3,131328
17196.0,-61.8,284.1,4104
17216.0,123.1,348.9,131328
17235.0,-61.9,285.4,4104
17255.0,129.3,353.5,131328
17274.0,-63.8,285.8,4104
17294.0,120.4,348.7,131328
17313.0,-63.0,287.2,4104
17333.0,128.6,353.2,131328
17352.0,-62.8,285.0,4104
17372.0,121.3,350.9,131328
17391.0,-63.2,283.1,4104
17411.0,122.4,351.8,131328
17430.0,-63.2,283.5,4104
17450.0,122.2,347.7,131328
17469.0,-62.6,281.1,4104
17489.0,126.2,351.8,131328
17508.0,-62.4,280.5,4104
17528.0,120.4,346.0,131328
17547.0,-63.6,278.4,4104
17567.0,119.6,345.0,131328
17586.0,-63.0,279.2,4104
17606.0,123.0,347.2,131328
17625.0,-63.4,279.6,4104
17645.0,120.1,348.9,131328
17664.0,-64.0,281.7,4104
17684.0,119.3,347.2,131328
17703.0,-62.6,281.9,4104
17723.0,122.4,349.5,131328
17742.0,-63.8,284.4,4104
17762.0,121.8,353.0,131328
17781.0,-63.4,284.8,4104
17801.0,121.4,349.4,131328
17820.0,-63.2,285.2,4104
17840.0,123.8,350.6,131328
17859.0,-62.2,285.2,4104
17879.0,123.5,351.0,131328
17898.0,-62.9,284.7,4104
17918.0,128.1,352.5,131328
17937.0,-64.3,283.8,4104
17957.0,121.8,351.5,131328
17976.0,-63.9,282.3,4104
17996.0,119.6,347.0,131328
18015.0,-63.4,282.5,4104
18035.0,126.9,350.0,131328
18054.0,-63.6,279.7,4104
18074.0,124.7,350.2,131328
18093.0,-63.4,279.3,4104
18113.0,123.1,349.6,131328
18132.0,-63.6,278.6,4104
18152.0,118.3,345.2,131328
18171.0,-63.2,280.1,4104
18191.0,125.0,348.3,131328
18210.0,-63.2,280.5,4104
18230.0,121.8,347.8,131328
18249.0,-60.7,281.5,4104
18269.0,127.5,351.4,131328
18288.0,-64.8,283.1,4104
18307.0,123.0,348.9,131328
18327.0,-64.2,283.3,4104
18346.0,122.6,349.1,131328
18366.0,-62.9,284.1,4104
18385.0,128.4,352.8,131328
18405.0,-64.8,285.8,4104
18424.0,128.6,354.2,131328
18444.0,-62.3,288.4,4104
18463.0,128.9,353.2,131328
18483.0,-60.8,284.1,4104
18502.0,121.6,351.0,131328
18522.0,-61.3,284.3,4104
18541.0,122.6,348.7,131328
18561.0,-64.2,282.1,4104
18580.0,119.7,347.4,131328
18600.0,-62.0,281.1,4104
18619.0,121.1,348.9,131328
18639.0,-63.6,281.5,4104
18658.0,122.4,347.2,131328
18678.0,-64.4,280.3,4104
18697.0,125.0,349.1,131328
18717.0,-63.0,278.8,4104
18736.0,120.0,348.1,131328
18756.0,-63.3,279.4,4104
18775.0,119.6,346.8,131328
18795.0,-61.4,278.0,4104
18814.0,120.9,345.7,131328
18834.0,-63.5,279.3,4104
18853.0,119.6,345.6,131328
18873.0,-62.0,280.2,4104
18892.0,126.9,351.5,131328
18912.0,-63.4,281.8,4104
18931.0,120.4,347.4,131328
18951.0,-62.7,284.2,4104
18970.0,124.6,349.2,131328
18990.0,-63.9,285.0,4104
19009.0,120.6,349.3,131328
19029.0,-63.3,287.0,4104
19048.0,123.6,350.9,131328
19068.0,-64.1,287.9,4104
19087.0,129.0,354.9,131328
19107.0,-63.5,290.9,4104
19126.0,123.6,355.6,131328
19146.0,-62.2,292.6,4104
19165.0,130.8,356.7,131328
19185.0,-62.5,294.8,4104
19204.0,127.7,356.2,131328
19224.0,-64.1,295.6,4104
19243.0,126.9,358.9,131328
19263.0,-62.4,296.8,4104
19282.0,128.7,361.0,131328
19302.0,-63.2,298.3,4104
19321.0,127.3,360.7,131328
19341.0,-61.4,299.1,4104
19360.0,127.9,359.5,131328
19380.0,-62.6,302.4,4104
19399.0,130.8,361.5,131328
19419.0,-63.8,304.0,4104
19438.0,133.3,363.4,131328
19458.0,-61.0,305.0,4104
19477.0,129.4,365.3,131328
19497.0,-62.8,307.2,4104
19516.0,129.0,363.0,131328
19536.0,-63.0,309.4,4104
19555.0,127.7,363.3,131328
19575.0,-62.5,310.0,4104
19594.0,135.5,367.2,131328
19614.0,-62.8,310.0,4104
19633.0,135.4,367.8,131328
19653.0,-62.7,310.8,4104
19672.0,129.3,365.4,131328
19692.0,-62.8,311.5,4104
19711.0,136.7,369.5,131328
19730.0,-62.2,313.3,4104
19750.0,128.6,364.0,131328
19769.0,-62.6,313.4,4104
19789.0,133.6,369.8,131328
19808.0,-62.4,312.3,4104
19828.0,127.6,363.4,131328
19847.0,-61.2,311.9,4104
19867.0,128.5,366.2,131328
19886.0,-61.8,309.8,4104
19906.0,133.6,367.0,131328
19925.0,-61.8,309.9,4104
19945.0,134.9,365.4,131328
19964.0,-63.2,308.7,4104
19984.0,128.1,365.5,131328
20003.0,-64.8,307.3,4104
20023.0,127.7,360.6,131328
20042.0,-63.6,306.5,4104
20062.0,133.2,365.4,131328
20081.0,-61.8,302.7,4104
20101.0,127.5,360.0,131328
20120.0,-63.0,301.5,4104
20140.0,126.5,361.3,131328
20159.0,-61.1,300.9,4104
20179.0,131.4,363.0,131328
20198.0,-60.6,300.9,4104
20218.0,125.4,360.1,131328
20237.0,-61.3,299.0,4104
20257.0,127.2,360.5,131328
20276.0,-64.2,298.4,4104
20296.0,131.2,359.9,131328
20315.0,-62.8,296.5,4104
20335.0,127.3,359.3,131328
20354.0,-62.5,294.2,4104
20374.0,125.6,355.3,131328
20393.0,-63.6,293.9,4104
20413.0,124.7,353.4,131328
20432.0,-62.1,292.9,4104
20452.0,125.1,352.8,131328
20471.0,-63.0,290.9,4104
20491.0,125.2,355.3,131328
20510.0,-61.5,290.7,4104
20530.0,123.0,353.6,131328
20549.0,-61.7,289.2,4104
20569.0,121.4,351.3,131328
20588.0,-63.2,287.2,4104
20608.0,124.3,350.0,131328
20627.0,-61.6,287.2,4104
20647.0,122.6,352.6,131328
20666.0,-61.4,286.5,4104
20686.0,123.2,352.8,131328
20705.0,-62.6,286.0,4104
20725.0,125.4,350.9,131328
20744.0,-63.1,284.6,4104
20764.0,119.0,347.7,131328
20783.0,-63.2,284.3,4104
20803.0,128.1,351.7,131328
20822.0,-62.8,282.9,4104
20842.0,121.5,346.5,131328
20861.0,-63.0,282.0,4104
20881.0,127.2,352.1,131328
20900.0,-63.6,282.2,4104
20920.0,119.6,346.0,131328
20939.0,-61.6,280.7,4104
20959.0,120.3,347.3,131328
20978.0,-61.9,280.5,4104
20998.0,120.1,348.4,131328
21017.0,-61.8,280.3,4104
21037.0,125.3,348.5,131328
21056.0,-63.9,279.3,4104
21076.0,120.3,345.7,131328
21095.0,-63.2,280.1,4104
21115.0,117.9,344.5,131328
21134.0,-63.2,277.2,4104
21153.0,121.9,345.5,131328
21173.0,-62.6,278.3,4104
21192.0,125.6,348.2,131328
21212.0,-62.8,275.8,4104
21231.0,122.5,346.1,131328
21251.0,-63.4,277.1,4104
21270.0,122.4,347.7,131328
21290.0,-62.8,277.8,4104
21309.0,119.8,347.8,131328
21329.0,-63.6,276.9,4104
21348.0,120.0,348.6,131328
21368.0,-62.2,279.8,4104
21387.0,126.2,351.9,131328
21407.0,-62.0,280.9,4104
21426.0,118.8,346.1,131328
21446.0,-62.8,283.0,4104
21465.0,119.4,347.0,131328
21485.0,-61.7,283.2,4104
21504.0,120.2,347.7,131328
21524.0,-63.7,285.0,4104
21543.0,122.1,350.2,131328
21563.0,-62.9,286.6,4104
21582.0,129.1,354.0,131328
21602.0,-63.0,288.0,4104
21621.0,121.8,353.0,131328
21641.0,-63.0,289.0,4104
21660.0,122.8,354.1,131328
21680.0,-62.9,290.6,4104
21699.0,128.4,357.7,131328
21719.0,-62.7,291.9,4104
21738.0,125.3,354.2,131328
21758.0,-62.4,293.8,4104
21777.0,130.4,357.5,131328
21797.0,-63.2,295.0,4104
21816.0,128.4,359.6,131328
21836.0,-61.5,296.2,4104
21855.0,126.1,357.2,131328
21875.0,-62.1,298.9,4104
21894.0,125.4,360.5,131328
21914.0,-62.6,299.0,4104
21933.0,126.3,361.5,131328
21953.0,-62.9,299.5,4104
21972.0,129.5,363.2,131328
21992.0,-63.7,301.7,4104
22011.0,127.3,359.9,131328
22031.0,-63.0,302.1,4104
22050.0,132.6,363.0,131328
22070.0,-63.5,303.1,4104
22089.0,133.9,363.8,131328
22109.0,-61.0,303.3,4104
22128.0,129.6,361.6,131328
22148.0,-62.6,306.2,4104
22167.0,130.5,365.6,131328
22187.0,-63.4,305.0,4104
22206.0,129.7,362.1,131328
22226.0,-60.8,307.2,4104
22245.0,134.5,367.9,131328
22265.0,-62.0,309.7,4104
22284.0,127.5,364.2,131328
22304.0,-62.4,310.3,4104
22323.0,132.5,366.4,131328
22343.0,-62.2,313.5,4104
22362.0,135.6,370.5,131328
22382.0,-62.4,313.0,4104
22401.0,132.2,366.6,131328
22421.0,-66.7,311.5,4104
22440.0,137.5,371.7,131328
22460.0,-63.8,314.8,4104
22479.0,128.3,366.0,131328
22499.0,-63.4,313.9,4104
22518.0,127.7,366.2,131328
22538.0,-61.6,312.1,4104
22557.0,130.5,366.1,131328
22576.0,-61.2,312.3,4104
22596.0,128.9,366.8,131328
22615.0,-61.8,310.7,4104
22635.0,128.9,366.0,131328
22654.0,-63.0,308.4,4104
22674.0,134.3,366.1,131328
22693.0,-63.1,308.0,4104
22713.0,133.6,367.3,131328
22732.0,-63.1,304.8,4104
22752.0,126.9,359.9,131328
22771.0,-63.1,303.9,4104
22791.0,126.9,360.5,131328
22810.0,-62.0,301.7,4104
22830.0,127.1,357.9,131328
22849.0,-62.0,299.9,4104
22869.0,129.4,359.5,131328
22888.0,-61.9,298.3,4104
22908.0,130.5,358.9,131328
22927.0,-63.0,296.7,4104
22947.0,129.4,357.5,131328
22966.0,-62.2,295.5,4104
22986.0,130.4,357.5,131328
23005.0,-61.7,294.9,4104
23025.0,128.9,358.3,131328
23044.0,-60.7,293.3,4104
23064.0,124.5,356.4,131328
23083.0,-61.6,291.5,4104
23103.0,125.8,353.6,131328
23122.0,-61.8,290.1,4104
23142.0,124.4,355.1,131328
23161.0,-61.6,290.1,4104
23181.0,123.9,352.0,131328
23200.0,-62.7,288.9,4104
23220.0,123.5,354.2,131328
23239.0,-61.4,287.3,4104
23259.0,122.4,352.1,131328
23278.0,-62.9,287.2,4104
23298.0,121.3,349.8,131328
23317.0,-61.2,285.7,4104
23337.0,127.3,352.3,131328
23356.0,-63.0,285.0,4104
23376.0,120.2,350.1,131328
23395.0,-62.5,284.7,4104
23415.0,127.6,351.5,131328
23434.0,-62.6,283.1,4104
23454.0,120.7,347.9,131328
23473.0,-63.1,282.9,4104
23493.0,121.8,348.0,131328
23512.0,-62.2,282.4,4104
23532.0,126.4,351.9,131328
23551.0,-62.7,283.1,4104
23571.0,126.4,352.5,131328
23590.0,-62.8,280.5,4104
23610.0,121.8,346.8,131328
23629.0,-62.8,280.3,4104
23649.0,122.4,347.0,131328
23668.0,-63.2,281.3,4104
23688.0,119.5,347.6,131328
23707.0,-63.2,281.1,4104
23727.0,122.2,348.3,131328
23746.0,-61.7,282.3,4104
23766.0,127.5,350.8,131328
23785.0,-63.4,284.1,4104
23805.0,122.4,349.2,131328
23824.0,-62.4,285.2,4104
23844.0,122.6,350.0,131328
23863.0,-62.4,287.0,4104
23883.0,121.9,352.2,131328
23902.0,-63.2,288.6,4104
23922.0,122.7,354.1,131328
23941.0,-64.2,291.1,4104
23961.0,129.4,357.4,131328
23980.0,-63.2,292.3,4104
24000.0,122.8,354.4,131328
24019.0,-61.9,293.4,4104
24038.0,124.3,357.9,131328
24058.0,-62.4,294.6,4104
24077.0,125.7,356.6,131328
24097.0,-62.7,295.6,4104
24116.0,131.2,359.3,131328
24136.0,-64.4,297.9,4104
24155.0,132.8,360.9,131328
24175.0,-63.3,299.5,4104
24194.0,128.5,361.7,131328
24214.0,-61.8,300.5,4104
24233.0,127.7,360.9,131328
24253.0,-61.0,302.8,4104
24272.0,126.9,363.7,131328
24292.0,-63.3,304.0,4104
24311.0,128.5,361.9,131328
24331.0,-63.1,306.4,4104
24350.0,128.1,365.6,131328
24370.0,-62.6,309.4,4104
24389.0,131.2,368.0,131328
24409.0,-61.5,309.3,4104
24428.0,131.6,365.6,131328
24448.0,-63.2,311.3,4104
24467.0,129.6,368.8,131328
24487.0,-64.6,311.7,4104
24506.0,136.2,370.1,131328
24526.0,-63.4,311.8,4104
24545.0,130.9,366.4,131328
24565.0,-60.7,313.3,4104
24584.0,136.1,370.7,131328
24604.0,-62.1,315.1,4104
24623.0,136.1,371.3,131328
24643.0,-62.0,316.4,4104
24662.0,131.9,368.2,131328
24682.0,-62.6,316.0,4104
24701.0,131.7,368.3,131328
24721.0,-62.1,317.1,4104
24740.0,136.9,373.9,131328
24760.0,-63.6,318.8,4104
24779.0,137.0,372.4,131328
24799.0,-61.8,317.5,4104
24818.0,136.9,373.8,131328
24838.0,-61.3,319.3,4104
24857.0,132.2,372.6,131328
24877.0,-62.8,316.8,4104
24896.0,131.4,371.9,131328
24916.0,-62.4,315.4,4104
24935.0,130.8,367.5,131328
24955.0,-63.4,315.3,4104
24974.0,131.0,367.5,131328
24994.0,-61.6,313.3,4104
25013.0,131.6,366.2,131328
25033.0,-62.6,313.1,4104
25052.0,135.5,368.3,131328
25072.0,-62.2,311.3,4104
25091.0,135.4,367.3,131328
25111.0,-62.4,311.1,4104
25130.0,134.8,367.3,131328
25150.0,-62.6,309.4,4104
25169.0,130.7,364.3,131328
25189.0,-64.0,307.5,4104
25208.0,133.7,366.5,131328
25228.0,-61.2,307.2,4104
25247.0,133.7,365.4,131328
25267.0,-62.2,305.3,4104
25286.0,130.5,364.8,131328
25306.0,-61.6,304.0,4104
25325.0,126.3,360.8,131328
25345.0,-62.1,301.1,4104
25364.0,125.5,359.3,131328
25384.0,-61.6,300.1,4104
25403.0,130.7,361.5,131328
25423.0,-61.9,298.6,4104
25442.0,131.4,359.3,131328
25461.0,-61.1,297.2,4104
25481.0,122.9,354.2,131328
25500.0,-63.1,297.4,4104
25520.0,124.9,354.2,131328
25539.0,-62.2,295.9,4104
25559.0,130.0,357.9,131328
25578.0,-60.0,293.1,4104
25598.0,122.8,355.5,131328
25617.0,-62.4,291.9,4104
25637.0,124.9,353.5,131328
25656.0,-62.8,292.0,4104
25676.0,129.4,355.0,131328
25695.0,-63.2,291.4,4104
25715.0,123.0,354.4,131328
25734.0,-61.8,289.5,4104
25754.0,124.5,351.9,131328
25773.0,-62.0,288.2,4104
25793.0,124.0,351.2,131328
25812.0,-61.3,288.3,4104
25832.0,121.5,351.1,131328
25851.0,-64.0,287.0,4104
25871.0,123.2,353.4,131328
25890.0,-62.3,285.6,4104
25910.0,125.7,353.4,131328
25929.0,-63.1,284.9,4104
25949.0,119.2,348.0,131328
25968.0,-62.7,284.4,4104
25988.0,120.6,347.5,131328
26007.0,-63.2,283.5,4104
26027.0,125.3,352.4,131328
26046.0,-61.9,282.9,4104
26066.0,120.4,350.1,131328
26085.0,-62.1,282.5,4104
26105.0,123.4,351.9,131328
26124.0,-62.9,281.5,4104
26144.0,122.4,346.9,131328
26163.0,-61.8,281.3,4104
26183.0,117.9,345.4,131328
26202.0,-63.4,279.6,4104
26222.0,121.4,346.9,131328
26241.0,-63.0,279.3,4104
26261.0,122.9,349.6,131328
26280.0,-62.4,279.4,4104
26300.0,120.6,346.7,131328
26319.0,-63.7,279.6,4104
26339.0,126.2,349.0,131328
26358.0,-62.9,279.1,4104
26378.0,126.5,351.3,131328
26397.0,-62.5,279.4,4104
26417.0,121.2,350.8,131328
26436.0,-62.6,281.4,4104
26456.0,123.4,348.1,131328
26475.0,-63.6,283.1,4104
26495.0,122.5,348.8,131328
26514.0,-63.4,284.4,4104
26534.0,119.5,348.5,131328
26553.0,-63.5,285.7,4104
26573.0,121.4,350.5,131328
26592.0,-61.0,287.7,4104
26612.0,129.2,354.8,131328
26631.0,-62.4,288.2,4104
26651.0,121.6,351.0,131328
26670.0,-61.5,289.9,4104
26690.0,121.8,353.1,131328
26709.0,-62.3,291.7,4104
26729.0,127.7,355.3,131328
26748.0,-63.2,292.5,4104
26768.0,125.3,358.1,131328
26787.0,-61.7,293.6,4104
26807.0,124.1,357.7,131328
26826.0,-61.9,295.2,4104
26846.0,124.1,358.4,131328
26865.0,-62.2,296.9,4104
26884.0,130.0,359.9,131328
26904.0,-62.9,297.4,4104
26923.0,131.4,362.7,131328
26943.0,-63.0,298.6,4104
26962.0,127.0,358.8,131328
26982.0,-62.4,301.5,4104
27001.0,131.8,361.6,131328
27021.0,-62.0,301.7,4104
27040.0,126.7,362.8,131328
27060.0,-63.0,302.4,4104
27079.0,124.1,359.1,131328
27099.0,-63.4,302.9,4104
27118.0,128.5,360.5,131328
27138.0,-63.6,303.5,4104
27157.0,133.2,365.6,131328
27177.0,-62.2,305.7,4104
27196.0,125.3,360.8,131328
27216.0,-60.9,305.9,4104
27235.0,132.0,363.9,131328
27255.0,-64.2,308.2,4104
27274.0,126.5,362.5,131328
27294.0,-62.0,307.0,4104
27313.0,129.8,363.9,131328
27333.0,-62.7,309.7,4104
27352.0,128.1,364.1,131328
27372.0,-63.2,310.8,4104
27391.0,130.6,365.6,131328
27411.0,-62.6,311.1,4104
27430.0,131.2,369.6,131328
27450.0,-62.1,312.4,4104
27469.0,130.4,366.1,131328
27489.0,-61.9,313.0,4104
27508.0,133.0,367.7,131328
27528.0,-62.2,312.4,4104
27547.0,129.4,368.1,131328
27567.0,-62.7,311.3,4104
27586.0,129.1,364.3,131328
27606.0,-63.2,311.5,4104
27625.0,134.9,369.8,131328
27645.0,-61.8,310.7,4104
27664.0,131.8,366.4,131328
27684.0,-62.9,310.6,4104
27703.0,134.9,369.1,131328
27723.0,-62.3,310.8,4104
27742.0,130.4,367.0,131328
