timestamp,Q,I,F
156908,13.21,32.77,4104.00
156939,-7.81,25.27,131328.00
156970,13.24,32.77,4104.00
157001,-7.81,25.52,131328.00
157033,12.99,32.93,4104.00
157064,-7.73,25.53,131328.00
157095,13.12,32.82,4104.00
157126,-7.63,25.61,131328.00
157157,13.20,33.05,4104.00
157189,-7.55,25.70,131328.00
157220,13.20,32.86,4104.00
157251,-7.69,25.71,131328.00
157282,13.06,33.12,4104.00
157313,-7.95,25.70,131328.00
157345,13.14,32.92,4104.00
157376,-7.61,25.68,131328.00
157407,13.14,32.97,4104.00
157438,-7.73,25.64,131328.00
157469,13.17,32.70,4104.00
157500,-8.03,25.39,131328.00
157532,13.14,32.62,4104.00
157563,-7.74,25.17,131328.00
157594,13.00,32.78,4104.00
157625,-7.81,24.94,131328.00
157656,13.07,32.40,4104.00
157688,-7.73,24.82,131328.00
157719,13.08,32.74,4104.00
157750,-7.77,24.77,131328.00
157781,12.90,32.34,4104.00
157812,-7.54,24.60,131328.00
157844,12.74,32.45,4104.00
157875,-7.69,24.50,131328.00
157906,12.73,32.33,4104.00
157937,-7.53,24.41,131328.00
157968,12.74,32.29,4104.00
158000,-7.63,24.34,131328.00
158031,12.83,32.36,4104.00
158062,-7.84,24.09,131328.00
158093,12.84,32.39,4104.00
158124,-7.81,24.04,131328.00
158155,12.76,31.91,4104.00
158187,-7.81,23.87,131328.00
158218,12.70,32.13,4104.00
158249,-7.75,23.54,131328.00
158280,12.57,31.93,4104.00
158311,-7.61,23.76,131328.00
158343,12.55,31.76,4104.00
158374,-7.62,23.65,131328.00
158405,12.58,31.56,4104.00
158436,-7.87,23.58,131328.00
158467,12.47,31.78,4104.00
158499,-7.77,23.23,131328.00
158530,12.48,31.91,4104.00
158561,-7.88,23.31,131328.00
158592,12.51,31.48,4104.00
158623,-7.63,23.17,131328.00
158654,12.38,31.72,4104.00
158686,-7.73,23.10,131328.00
158717,12.33,31.66,4104.00
158748,-7.57,23.04,131328.00
158779,12.34,31.69,4104.00
158810,-7.65,23.26,131328.00
158842,12.22,31.67,4104.00
158873,-7.67,23.02,131328.00
158904,12.48,31.47,4104.00
158935,-7.50,22.99,131328.00
158966,12.46,31.57,4104.00
158998,-7.82,23.00,131328.00
159029,12.36,31.32,4104.00
159060,-7.69,22.90,131328.00
159091,12.24,31.62,4104.00
159122,-7.87,22.66,131328.00
159153,12.33,31.47,4104.00
159185,-7.79,22.69,131328.00
159216,12.39,31.19,4104.00
159247,-7.53,22.57,131328.00
159278,12.19,31.44,4104.00
159309,-7.68,22.53,131328.00
159341,12.28,31.53,4104.00
159372,-7.84,22.48,131328.00
159403,12.31,31.57,4104.00
159434,-7.99,22.34,131328.00
159465,12.06,31.27,4104.00
159497,-7.92,22.37,131328.00
159528,12.10,31.23,4104.00
159559,-7.75,22.22,131328.00
159590,12.01,31.17,4104.00
159621,-7.57,22.17,131328.00
159653,11.98,31.13,4104.00
159684,-7.73,22.15,131328.00
159715,12.07,31.31,4104.00
159746,-7.83,22.06,131328.00
159777,12.04,31.29,4104.00
159808,-7.81,22.10,131328.00
159840,12.05,31.30,4104.00
159871,-7.74,22.05,131328.00
159902,12.25,31.13,4104.00
159933,-7.81,22.08,131328.00
159964,12.06,31.32,4104.00
159996,-7.51,22.11,131328.00
160027,12.12,31.41,4104.00
160058,-7.59,22.15,131328.00
160089,11.92,31.35,4104.00
160120,-7.80,22.05,131328.00
160152,12.16,31.45,4104.00
160183,-7.87,22.13,131328.00
160214,12.14,31.60,4104.00
160245,-7.71,22.02,131328.00
160276,11.99,31.42,4104.00
160307,-7.63,21.97,131328.00
160339,12.00,31.33,4104.00
160370,-7.78,21.96,131328.00
160401,12.10,31.07,4104.00
160432,-7.81,21.55,131328.00
160463,11.95,31.27,4104.00
160495,-7.89,21.84,131328.00
160526,12.02,31.31,4104.00
160557,-7.65,22.08,131328.00
160588,11.89,31.13,4104.00
160619,-7.57,21.78,131328.00
160651,11.96,31.09,4104.00
160682,-7.66,21.83,131328.00
160713,12.12,31.07,4104.00
160744,-7.74,21.86,131328.00
160775,12.21,31.17,4104.00
160807,-7.75,21.94,131328.00
160838,12.26,31.17,4104.00
160869,-7.71,22.11,131328.00
160900,12.34,31.60,4104.00
160931,-7.57,21.98,131328.00
160962,12.09,31.50,4104.00
160994,-7.73,22.13,131328.00
161025,12.12,31.55,4104.00
161056,-7.77,22.05,131328.00
161087,12.25,31.31,4104.00
161118,-7.52,22.19,131328.00
161150,12.10,31.50,4104.00
161181,-7.93,22.19,131328.00
161212,12.12,31.51,4104.00
161243,-7.83,22.10,131328.00
161274,12.22,31.74,4104.00
161306,-7.59,22.35,131328.00
161337,12.34,31.76,4104.00
161368,-7.92,22.36,131328.00
161399,12.30,31.76,4104.00
161430,-7.82,22.51,131328.00
161461,12.38,31.48,4104.00
161493,-7.74,22.45,131328.00
161524,12.33,31.51,4104.00
161555,-7.94,22.57,131328.00
161586,12.40,31.68,4104.00
161617,-7.67,22.68,131328.00
161649,12.44,31.68,4104.00
161680,-7.89,22.82,131328.00
161711,12.32,31.94,4104.00
161742,-7.79,22.74,131328.00
161773,12.44,31.78,4104.00
161805,-7.91,23.00,131328.00
161836,12.47,31.79,4104.00
161867,-7.87,22.96,131328.00
161898,12.47,31.76,4104.00
161929,-7.58,23.19,131328.00
161961,12.48,32.04,4104.00
161992,-7.95,23.25,131328.00
162023,12.61,31.93,4104.00
162054,-7.65,23.41,131328.00
162085,12.40,32.23,4104.00
162116,-7.67,23.42,131328.00
162148,12.39,32.27,4104.00
162179,-7.82,23.70,131328.00
162210,12.51,32.21,4104.00
162241,-7.81,23.74,131328.00
162272,12.67,32.42,4104.00
162304,-8.02,23.82,131328.00
162335,12.75,32.48,4104.00
162366,-7.97,24.04,131328.00
162397,12.76,32.80,4104.00
162428,-8.06,24.42,131328.00
162460,12.81,32.76,4104.00
162491,-7.91,24.84,131328.00
162522,12.93,32.88,4104.00
162553,-7.95,24.94,131328.00
162584,13.02,33.29,4104.00
162615,-8.01,25.10,131328.00
162647,13.22,32.81,4104.00
162678,-7.85,25.23,131328.00
162709,13.28,32.92,4104.00
162740,-7.91,25.30,131328.00
162771,13.19,33.16,4104.00
162803,-7.68,25.40,131328.00
162834,13.27,32.95,4104.00
162865,-7.69,25.35,131328.00
162896,13.12,33.17,4104.00
162927,-7.73,25.27,131328.00
162959,13.09,32.85,4104.00
162990,-7.94,25.42,131328.00
163021,13.29,33.21,4104.00
163052,-7.61,25.50,131328.00
163083,13.00,33.01,4104.00
163115,-7.74,25.53,131328.00
163146,13.29,33.06,4104.00
163177,-7.84,25.58,131328.00
163208,13.34,32.89,4104.00
163239,-7.72,25.73,131328.00
163270,13.32,32.93,4104.00
163302,-7.69,25.70,131328.00
163333,13.28,32.96,4104.00
163364,-7.85,25.60,131328.00
163395,13.26,33.28,4104.00
163426,-7.84,25.66,131328.00
163458,13.19,33.37,4104.00
163489,-7.73,25.91,131328.00
163520,13.24,33.29,4104.00
163551,-7.72,26.05,131328.00
163582,13.41,33.07,4104.00
163614,-7.87,26.15,131328.00
163645,13.45,33.46,4104.00
163676,-7.79,26.28,131328.00
163707,13.63,33.48,4104.00
163738,-7.82,26.58,131328.00
163769,13.61,33.57,4104.00
163801,-7.70,26.59,131328.00
163832,13.53,33.88,4104.00
163863,-7.83,26.76,131328.00
163894,13.50,33.90,4104.00
163925,-7.78,26.61,131328.00
163957,13.70,33.74,4104.00
163988,-7.56,26.82,131328.00
164019,13.65,33.72,4104.00
164050,-7.65,26.66,131328.00
164081,13.68,33.57,4104.00
164113,-7.93,26.63,131328.00
164144,13.50,33.79,4104.00
164175,-7.81,26.69,131328.00
164206,13.57,33.62,4104.00
164237,-7.85,26.60,131328.00
164269,13.56,33.64,4104.00
164300,-7.74,26.65,131328.00
164331,13.55,33.83,4104.00
164362,-7.89,26.56,131328.00
164393,13.45,33.83,4104.00
164424,-7.66,26.66,131328.00
164456,13.47,33.93,4104.00
164487,-7.79,26.64,131328.00
164518,13.41,33.73,4104.00
164549,-7.83,26.72,131328.00
164580,13.67,33.60,4104.00
164612,-7.80,26.64,131328.00
164643,13.63,33.98,4104.00
164674,-7.93,26.45,131328.00
164705,13.57,33.93,4104.00
164736,-7.57,26.66,131328.00
164768,13.67,34.03,4104.00
164799,-7.86,26.62,131328.00
164830,13.58,33.87,4104.00
164861,-7.73,26.84,131328.00
164892,13.71,34.00,4104.00
164923,-7.73,26.87,131328.00
164955,13.66,33.64,4104.00
164986,-7.65,26.81,131328.00
165017,13.69,33.68,4104.00
165048,-7.85,26.76,131328.00
165079,13.57,34.01,4104.00
165111,-7.84,26.84,131328.00
165142,13.74,33.74,4104.00
165173,-7.78,26.79,131328.00
165204,13.60,33.67,4104.00
165235,-7.83,26.76,131328.00
165267,13.57,33.70,4104.00
165298,-7.67,26.86,131328.00
165329,13.41,33.59,4104.00
165360,-7.77,26.63,131328.00
165391,13.58,33.67,4104.00
165423,-7.93,26.19,131328.00
165454,13.32,33.35,4104.00
165485,-7.81,25.98,131328.00
165516,13.44,33.36,4104.00
165547,-7.73,25.87,131328.00
165578,13.16,33.02,4104.00
165610,-7.87,25.47,131328.00
165641,12.97,33.05,4104.00
165672,-7.81,25.37,131328.00
165703,13.08,32.85,4104.00
165734,-7.81,25.11,131328.00
165766,13.16,33.01,4104.00
165797,-7.82,24.92,131328.00
165828,12.89,32.61,4104.00
165859,-7.77,24.83,131328.00
165890,12.76,32.54,4104.00
165922,-7.94,24.59,131328.00
165953,12.99,32.21,4104.00
165984,-7.75,24.49,131328.00
166015,12.91,32.48,4104.00
166046,-7.93,24.23,131328.00
166077,12.75,32.10,4104.00
166109,-7.82,23.89,131328.00
166140,12.61,32.07,4104.00
166171,-7.89,23.99,131328.00
166202,12.48,32.15,4104.00
166233,-7.81,23.95,131328.00
166265,12.55,32.10,4104.00
166296,-7.83,23.87,131328.00
166327,12.65,31.87,4104.00
166358,-8.06,23.70,131328.00
166389,12.53,32.03,4104.00
166421,-7.61,23.57,131328.00
166452,12.52,32.02,4104.00
166483,-7.93,23.51,131328.00
166514,12.43,31.84,4104.00
166545,-7.75,23.34,131328.00
166576,12.54,31.76,4104.00
166608,-8.03,23.39,131328.00
166639,12.59,31.71,4104.00
166670,-7.82,23.28,131328.00
166701,12.59,31.84,4104.00
166732,-7.72,23.18,131328.00
166764,12.34,31.99,4104.00
166795,-7.93,22.98,131328.00
166826,12.52,31.80,4104.00
166857,-7.77,23.33,131328.00
166888,12.28,31.88,4104.00
166920,-7.91,22.99,131328.00
166951,12.51,32.03,4104.00
166982,-7.73,22.84,131328.00
167013,12.43,31.84,4104.00
167044,-8.03,22.91,131328.00
167076,12.49,31.93,4104.00
167107,-7.97,22.82,131328.00
167138,12.51,32.04,4104.00
167169,-7.87,22.88,131328.00
167200,12.49,31.68,4104.00
167231,-7.91,22.92,131328.00
167263,12.49,31.70,4104.00
167294,-7.74,22.61,131328.00
167325,12.22,31.72,4104.00
167356,-7.99,22.53,131328.00
167387,12.27,31.69,4104.00
167419,-8.01,22.36,131328.00
167450,12.20,31.64,4104.00
167481,-7.93,22.37,131328.00
167512,12.26,31.70,4104.00
167543,-7.95,22.43,131328.00
167575,12.21,31.72,4104.00
167606,-8.08,22.14,131328.00
167637,12.20,31.60,4104.00
167668,-8.10,22.25,131328.00
167699,12.35,31.58,4104.00
167730,-7.91,22.44,131328.00
167762,12.40,31.54,4104.00
167793,-8.14,22.27,131328.00
167824,12.35,31.91,4104.00
167855,-8.04,22.31,131328.00
167886,12.30,31.72,4104.00
167918,-7.90,22.21,131328.00
167949,12.39,31.57,4104.00
167980,-7.87,22.34,131328.00
168011,12.35,31.81,4104.00
168042,-8.06,22.38,131328.00
168074,12.25,31.76,4104.00
168105,-8.08,22.41,131328.00
168136,12.32,31.78,4104.00
168167,-7.83,22.46,131328.00
168198,12.38,31.73,4104.00
168230,-8.15,22.49,131328.00
168261,12.34,31.95,4104.00
168292,-8.06,22.44,131328.00
168323,12.40,32.11,4104.00
168354,-7.98,22.59,131328.00
168385,12.47,32.23,4104.00
168417,-8.13,22.76,131328.00
168448,12.43,32.09,4104.00
168479,-8.08,22.85,131328.00
168510,12.51,32.25,4104.00
168541,-8.13,22.82,131328.00
168573,12.43,32.13,4104.00
168604,-7.90,22.88,131328.00
168635,12.59,31.90,4104.00
168666,-7.77,22.81,131328.00
168697,12.45,31.74,4104.00
168729,-8.05,22.93,131328.00
168760,12.56,32.10,4104.00
168791,-8.06,22.96,131328.00
168822,12.53,32.03,4104.00
168853,-8.01,22.87,131328.00
168884,12.49,32.08,4104.00
168916,-7.97,22.98,131328.00
168947,12.61,31.93,4104.00
168978,-7.96,23.20,131328.00
169009,12.60,32.29,4104.00
169040,-8.04,23.13,131328.00
169072,12.53,32.03,4104.00
169103,-8.00,23.29,131328.00
169134,12.65,32.03,4104.00
169165,-7.96,23.56,131328.00
169196,12.67,32.30,4104.00
169228,-8.06,23.51,131328.00
169259,12.61,32.16,4104.00
169290,-8.04,23.65,131328.00
169321,12.68,32.38,4104.00
169352,-7.94,23.68,131328.00
169384,12.92,32.17,4104.00
169415,-8.08,23.86,131328.00
169446,12.88,32.32,4104.00
169477,-8.06,23.95,131328.00
169508,12.81,32.26,4104.00
169539,-7.79,24.10,131328.00
169571,12.90,32.35,4104.00
169602,-7.85,24.13,131328.00
169633,12.74,32.50,4104.00
169664,-7.99,24.17,131328.00
169695,12.99,32.38,4104.00
169727,-7.81,24.37,131328.00
169758,12.68,32.51,4104.00
169789,-8.02,24.39,131328.00
169820,12.73,32.54,4104.00
169851,-7.85,24.45,131328.00
169883,12.93,32.79,4104.00
169914,-7.87,24.78,131328.00
169945,13.18,32.55,4104.00
169976,-8.02,24.72,131328.00
170007,12.93,32.72,4104.00
170038,-7.82,24.82,131328.00
170070,13.02,32.83,4104.00
170101,-8.02,24.97,131328.00
170132,13.03,32.87,4104.00
170163,-7.85,25.29,131328.00
170194,12.98,32.93,4104.00
170226,-7.93,25.29,131328.00
170257,13.17,32.83,4104.00
170288,-7.87,25.29,131328.00
170319,13.03,32.93,4104.00
170350,-7.73,25.42,131328.00
170382,13.24,32.98,4104.00
170413,-7.83,25.79,131328.00
170444,13.25,33.07,4104.00
170475,-7.77,25.60,131328.00
170506,13.22,33.17,4104.00
170538,-7.91,25.90,131328.00
170569,13.41,33.03,4104.00
170600,-7.87,26.00,131328.00
170631,13.36,33.21,4104.00
170662,-7.85,26.03,131328.00
170693,13.47,33.21,4104.00
170725,-7.97,26.14,131328.00
170756,13.47,33.34,4104.00
170787,-7.77,26.19,131328.00
170818,13.34,33.61,4104.00
170849,-8.01,26.25,131328.00
170881,13.57,33.30,4104.00
170912,-7.83,26.31,131328.00
170943,13.65,33.32,4104.00
170974,-8.07,26.36,131328.00
171005,13.36,33.60,4104.00
171037,-7.85,26.54,131328.00
171068,13.46,33.72,4104.00
171099,-8.02,26.52,131328.00
171130,13.38,33.65,4104.00
171161,-8.01,26.56,131328.00
171192,13.57,33.80,4104.00
171224,-7.87,26.42,131328.00
171255,13.59,33.46,4104.00
171286,-7.99,26.52,131328.00
171317,13.51,33.66,4104.00
171348,-8.03,26.45,131328.00
171380,13.64,33.80,4104.00
171411,-7.87,26.45,131328.00
171442,13.35,33.65,4104.00
171473,-7.85,26.37,131328.00
171504,13.37,33.58,4104.00
171536,-8.00,26.19,131328.00
171567,13.61,33.56,4104.00
171598,-7.93,26.06,131328.00
171629,13.27,33.35,4104.00
171660,-7.87,26.05,131328.00
171692,13.47,33.17,4104.00
171723,-7.80,25.98,131328.00
171754,13.32,33.20,4104.00
171785,-7.91,25.58,131328.00
171816,13.32,33.03,4104.00
171847,-7.88,25.64,131328.00
171879,13.23,33.21,4104.00
171910,-7.72,25.38,131328.00
171941,13.08,33.11,4104.00
171972,-7.80,25.09,131328.00
172003,13.08,32.68,4104.00
172035,-7.82,24.94,131328.00
172066,12.96,32.74,4104.00
172097,-7.77,24.76,131328.00
172128,12.78,32.50,4104.00
172159,-7.99,24.55,131328.00
172191,12.92,32.34,4104.00
172222,-7.91,24.43,131328.00
172253,12.83,32.63,4104.00
172284,-7.70,24.35,131328.00
172315,12.77,32.37,4104.00
172346,-7.97,24.11,131328.00
172378,12.69,32.42,4104.00
172409,-7.81,24.06,131328.00
172440,12.77,32.11,4104.00
172471,-7.93,23.87,131328.00
172502,12.70,32.31,4104.00
172534,-7.87,23.59,131328.00
172565,12.58,32.13,4104.00
172596,-7.79,23.61,131328.00
172627,12.48,32.08,4104.00
172658,-7.77,23.45,131328.00
172690,12.59,31.93,4104.00
172721,-7.97,23.25,131328.00
172752,12.62,32.19,4104.00
172783,-7.92,23.22,131328.00
172814,12.51,32.15,4104.00
172846,-7.89,23.22,131328.00
172877,12.65,31.88,4104.00
172908,-7.75,23.14,131328.00
172939,12.36,31.85,4104.00
172970,-7.97,23.09,131328.00
173001,12.45,32.01,4104.00
173033,-8.06,22.99,131328.00
173064,12.35,31.79,4104.00
173095,-7.82,22.94,131328.00
173126,12.55,31.66,4104.00
173157,-7.96,22.72,131328.00
173189,12.43,31.98,4104.00
173220,-7.85,22.80,131328.00
173251,12.59,31.91,4104.00
173282,-8.01,22.53,131328.00
173313,12.34,31.94,4104.00
173345,-7.80,22.72,131328.00
173376,12.32,31.89,4104.00
173407,-7.97,22.52,131328.00
173438,12.45,31.62,4104.00
173469,-7.81,22.58,131328.00
173500,12.23,31.82,4104.00
173532,-8.02,22.53,131328.00
173563,12.34,31.87,4104.00
173594,-8.10,22.48,131328.00
173625,12.32,31.76,4104.00
173656,-8.10,22.45,131328.00
173688,12.41,31.57,4104.00
173719,-7.96,22.38,131328.00
173750,12.20,31.84,4104.00
173781,-7.91,22.37,131328.00
173812,12.33,31.88,4104.00
173844,-7.82,22.35,131328.00
173875,12.30,31.85,4104.00
173906,-7.98,22.14,131328.00
173937,12.39,31.65,4104.00
173968,-7.89,22.35,131328.00
174000,12.44,31.84,4104.00
174031,-8.17,22.28,131328.00
174062,12.23,31.73,4104.00
174093,-7.75,22.34,131328.00
174124,12.33,31.94,4104.00
174155,-7.94,22.29,131328.00
174187,12.40,31.62,4104.00
174218,-7.77,22.45,131328.00
174249,12.30,31.93,4104.00
174280,-7.88,22.27,131328.00
174311,12.15,31.74,4104.00
174343,-8.04,22.21,131328.00
174374,12.32,31.93,4104.00
174405,-7.75,22.21,131328.00
174436,12.22,31.90,4104.00
174467,-8.04,22.14,131328.00
174499,12.12,31.85,4104.00
174530,-8.04,22.21,131328.00
174561,12.40,31.56,4104.00
174592,-7.79,22.37,131328.00
174623,12.20,31.73,4104.00
174654,-8.01,22.43,131328.00
174686,12.41,31.72,4104.00
174717,-7.85,22.56,131328.00
174748,12.31,31.93,4104.00
174779,-7.88,22.55,131328.00
174810,12.33,31.87,4104.00
174842,-7.91,22.68,131328.00
174873,12.34,32.01,4104.00
174904,-8.06,22.68,131328.00
174935,12.57,32.20,4104.00
174966,-7.78,22.82,131328.00
174998,12.58,31.95,4104.00
175029,-8.14,22.88,131328.00
175060,12.32,32.15,4104.00
175091,-7.97,22.92,131328.00
175122,12.47,32.11,4104.00
175153,-8.15,23.04,131328.00
175185,12.56,31.99,4104.00
175216,-8.04,23.29,131328.00
175247,12.55,32.37,4104.00
175278,-7.94,23.08,131328.00
175309,12.55,32.44,4104.00
175341,-7.89,23.22,131328.00
175372,12.65,32.11,4104.00
175403,-7.95,23.30,131328.00
175434,12.49,32.35,4104.00
175465,-8.08,23.41,131328.00
175497,12.69,32.13,4104.00
175528,-8.08,23.48,131328.00
175559,12.68,32.21,4104.00
175590,-7.86,23.75,131328.00
175621,12.61,32.39,4104.00
175653,-8.06,23.60,131328.00
175684,12.74,32.44,4104.00
175715,-8.06,23.86,131328.00
175746,12.85,32.54,4104.00
175777,-8.00,23.83,131328.00
175808,12.84,32.31,4104.00
175840,-7.79,23.97,131328.00
175871,12.71,32.54,4104.00
175902,-7.95,24.20,131328.00
175933,12.83,32.74,4104.00
175964,-8.07,23.97,131328.00
175996,12.86,32.72,4104.00
176027,-8.08,24.31,131328.00
176058,12.79,32.66,4104.00
176089,-7.85,24.43,131328.00
176120,13.02,32.50,4104.00
176152,-7.97,24.42,131328.00
176183,12.88,32.78,4104.00
176214,-7.84,24.77,131328.00
176245,12.92,32.87,4104.00
176276,-7.73,24.62,131328.00
176307,12.90,32.78,4104.00
176339,-7.67,24.74,131328.00
176370,13.13,32.98,4104.00
176401,-8.06,24.94,131328.00
176432,12.94,33.04,4104.00
176463,-7.89,24.92,131328.00
176495,13.01,32.85,4104.00
176526,-7.75,25.21,131328.00
176557,13.07,33.23,4104.00
176588,-8.01,25.33,131328.00
176619,13.11,33.07,4104.00
176651,-8.01,25.41,131328.00
176682,13.31,33.01,4104.00
176713,-7.91,25.51,131328.00
176744,13.32,32.99,4104.00
176775,-7.89,25.51,131328.00
176807,13.25,33.23,4104.00
176838,-7.74,25.68,131328.00
176869,13.33,33.07,4104.00
176900,-7.73,25.89,131328.00
176931,13.45,33.13,4104.00
176962,-7.92,25.90,131328.00
176994,13.51,33.50,4104.00
177025,-7.73,26.02,131328.00
177056,13.43,33.27,4104.00
177087,-7.81,26.14,131328.00
177118,13.47,33.34,4104.00
177150,-7.91,26.27,131328.00
177181,13.61,33.79,4104.00
177212,-8.01,26.33,131328.00
177243,13.41,33.58,4104.00
177274,-7.94,26.46,131328.00
177306,13.62,33.54,4104.00
177337,-7.97,26.43,131328.00
177368,13.61,33.65,4104.00
177399,-7.82,26.52,131328.00
177430,13.48,33.85,4104.00
177461,-7.77,26.49,131328.00
177493,13.53,33.80,4104.00
177524,-8.05,26.28,131328.00
177555,13.60,33.49,4104.00
177586,-7.59,26.47,131328.00
177617,13.59,33.44,4104.00
177649,-7.72,26.45,131328.00
177680,13.54,33.54,4104.00
177711,-7.65,26.48,131328.00
177742,13.55,33.44,4104.00
177773,-7.96,26.38,131328.00
177805,13.62,33.46,4104.00
177836,-7.76,26.39,131328.00
177867,13.66,33.92,4104.00
177898,-7.85,26.52,131328.00
177929,13.69,33.38,4104.00
177961,-7.93,26.29,131328.00
177992,13.43,33.70,4104.00
178023,-7.95,26.07,131328.00
178054,13.35,33.36,4104.00
178085,-7.63,26.16,131328.00
178116,13.34,33.44,4104.00
178148,-7.73,25.95,131328.00
178179,13.27,33.25,4104.00
178210,-7.97,25.85,131328.00
178241,13.33,33.36,4104.00
178272,-7.94,25.45,131328.00
178304,13.18,33.29,4104.00
178335,-7.98,25.47,131328.00
178366,13.00,33.01,4104.00
178397,-7.91,25.31,131328.00
178428,13.06,32.93,4104.00
178460,-7.92,25.01,131328.00
178491,13.11,32.76,4104.00
178522,-7.73,24.91,131328.00
178553,13.09,32.56,4104.00
178584,-7.80,24.74,131328.00
178615,12.95,32.80,4104.00
178647,-7.89,24.62,131328.00
178678,12.83,32.70,4104.00
178709,-7.92,24.31,131328.00
178740,12.66,32.45,4104.00
178771,-8.01,24.30,131328.00
178803,12.71,32.42,4104.00
178834,-7.86,24.06,131328.00
178865,12.67,32.27,4104.00
178896,-7.93,23.89,131328.00
178927,12.75,32.02,4104.00
178959,-7.65,23.77,131328.00
178990,12.55,32.33,4104.00
179021,-7.95,23.51,131328.00
179052,12.65,32.05,4104.00
179083,-7.99,23.57,131328.00
179115,12.54,32.11,4104.00
179146,-7.98,23.64,131328.00
179177,12.55,31.92,4104.00
179208,-7.75,23.45,131328.00
179239,12.53,31.90,4104.00
179270,-7.84,23.37,131328.00
179302,12.65,31.74,4104.00
179333,-8.03,23.12,131328.00
179364,12.41,32.03,4104.00
179395,-8.01,23.15,131328.00
179426,12.62,31.74,4104.00
179458,-8.01,23.08,131328.00
179489,12.42,32.06,4104.00
179520,-7.97,22.86,131328.00
179551,12.56,31.62,4104.00
179582,-8.02,22.92,131328.00
179614,12.53,31.73,4104.00
179645,-8.01,22.84,131328.00
179676,12.32,32.03,4104.00
179707,-7.80,22.76,131328.00
179738,12.47,31.67,4104.00
179769,-8.06,22.67,131328.00
179801,12.41,31.85,4104.00
179832,-7.82,22.72,131328.00
179863,12.36,31.90,4104.00
179894,-8.06,22.72,131328.00
179925,12.28,31.77,4104.00
179957,-7.98,22.62,131328.00
179988,12.38,31.56,4104.00
180019,-7.99,22.61,131328.00
180050,12.38,31.91,4104.00
180081,-7.80,22.47,131328.00
180113,12.23,31.72,4104.00
180144,-8.01,22.41,131328.00
180175,12.19,31.63,4104.00
180206,-7.95,22.39,131328.00
180237,12.32,31.52,4104.00
180269,-7.86,22.39,131328.00
180300,12.44,31.89,4104.00
180331,-8.08,22.12,131328.00
180362,12.32,31.56,4104.00
180393,-7.89,22.45,131328.00
180424,12.29,31.85,4104.00
180456,-8.02,22.25,131328.00
180487,12.28,31.58,4104.00
180518,-7.81,22.39,131328.00
180549,12.09,31.77,4104.00
180580,-7.99,22.36,131328.00
180612,12.35,31.59,4104.00
180643,-7.69,22.27,131328.00
180674,12.16,31.74,4104.00
180705,-7.70,22.31,131328.00
180736,12.20,31.82,4104.00
180768,-8.01,22.20,131328.00
180799,12.27,31.89,4104.00
180830,-7.69,22.29,131328.00
180861,12.17,31.74,4104.00
180892,-7.93,22.39,131328.00
180923,12.16,31.69,4104.00
180955,-7.99,22.32,131328.00
180986,12.28,31.58,4104.00
181017,-7.85,22.39,131328.00
181048,12.13,31.78,4104.00
181079,-8.02,22.31,131328.00
181111,12.12,31.72,4104.00
181142,-7.94,22.24,131328.00
181173,12.14,31.75,4104.00
181204,-8.01,22.23,131328.00
181235,12.22,31.69,4104.00
181267,-8.01,22.27,131328.00
181298,12.39,31.66,4104.00
181329,-7.83,22.35,131328.00
181360,12.29,31.99,4104.00
181391,-8.01,22.39,131328.00
181423,12.44,32.03,4104.00
181454,-8.05,22.47,131328.00
181485,12.27,31.74,4104.00
181516,-8.03,22.57,131328.00
181547,12.42,31.74,4104.00
181578,-8.02,22.72,131328.00
181610,12.26,31.91,4104.00
181641,-8.13,22.71,131328.00
181672,12.33,31.87,4104.00
181703,-8.04,22.78,131328.00
181734,12.50,31.86,4104.00
181766,-8.21,22.90,131328.00
181797,12.45,32.23,4104.00
181828,-8.06,22.83,131328.00
181859,12.41,31.97,4104.00
181890,-7.93,23.04,131328.00
181922,12.57,32.18,4104.00
181953,-7.93,22.97,131328.00
181984,12.54,31.87,4104.00
182015,-8.06,23.13,131328.00
182046,12.46,32.34,4104.00
182077,-7.95,23.11,131328.00
182109,12.41,32.11,4104.00
182140,-7.99,23.28,131328.00
182171,12.61,32.03,4104.00
182202,-7.74,23.39,131328.00
182233,12.57,32.34,4104.00
182265,-8.04,23.45,131328.00
182296,12.57,32.20,4104.00
182327,-7.97,23.59,131328.00
182358,12.64,32.27,4104.00
182389,-7.91,23.81,131328.00
182421,12.79,32.17,4104.00
182452,-7.96,23.74,131328.00
182483,12.68,32.32,4104.00
182514,-8.16,23.78,131328.00
182545,12.66,32.44,4104.00
182576,-7.99,24.02,131328.00
182608,12.89,32.32,4104.00
182639,-7.99,24.11,131328.00
182670,12.94,32.39,4104.00
182701,-7.90,24.38,131328.00
182732,12.89,32.34,4104.00
182764,-7.89,24.44,131328.00
182795,12.84,32.72,4104.00
182826,-7.98,24.32,131328.00
182857,12.84,32.80,4104.00
182888,-7.95,24.43,131328.00
182920,12.97,32.93,4104.00
182951,-7.93,24.56,131328.00
182982,12.92,32.78,4104.00
183013,-7.91,24.68,131328.00
183044,12.89,32.78,4104.00
183076,-7.78,24.87,131328.00
183107,12.97,32.80,4104.00
183138,-7.91,24.95,131328.00
183169,12.93,32.91,4104.00
183200,-7.78,25.00,131328.00
183231,13.04,33.01,4104.00
183263,-7.85,25.12,131328.00
183294,13.00,33.02,4104.00
